Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
6969;209.889328;290.313;118.946;13.8225;13.8215;-0.0010;4.249877;4.250016;0.000150;4.6237;0.5234;87.7354;0.0791;-0.0113;1.4820;29.64;0.2964;1.8607;1.8605;2.2858;2.2856;0.5481;8.3545e-02;3.7611e-03;0.0000;2.2211e+03;1;40.09804;-70.88090;118.000;35.6386;35.6408;26.7219;26.7238;175.787;176.728;252.52605;252.39783;13.8054;13.8044;1505.62;1505.62;0.423;2.797;58;0.0000e+00
7017;209.889359;292.330;119.955;13.8104;13.8135;0.0031;4.248540;4.249128;0.000659;4.6242;0.5230;87.7439;0.0780;-0.0180;1.4360;28.72;0.2753;1.8586;1.8583;2.2821;2.2818;0.5311;7.5393e-02;3.4147e-03;0.0000;2.2079e+03;1;40.09804;-70.88090;119.000;35.6368;35.6395;26.7230;26.7245;175.418;175.764;252.59012;252.46265;13.7932;13.7963;1505.59;1505.61;0.552;2.811;43;0.0000e+00
7062;209.889374;294.200;120.963;13.7984;13.7956;-0.0028;4.247221;4.247172;0.000026;4.6216;0.5253;87.6933;0.0803;-0.0044;1.3890;27.78;0.2742;1.8526;1.8524;2.2710;2.2707;0.5707;7.5010e-02;3.3720e-03;0.0000;2.2246e+03;1;40.09803;-70.88091;120.000;35.6352;35.6374;26.7244;26.7266;174.200;174.757;252.65396;252.52725;13.7810;13.7782;1505.57;1505.56;0.524;2.825;47;0.0000e+00
7105;209.889404;295.991;121.971;13.7668;13.7669;0.0001;4.243895;4.244128;0.000371;4.6203;0.5264;87.6697;0.0784;-0.0157;1.3382;26.76;0.2575;1.8461;1.8459;2.2636;2.2633;0.5674;6.8846e-02;3.1020e-03;0.0000;2.2193e+03;1;40.09802;-70.88092;121.000;35.6329;35.6350;26.7292;26.7308;173.721;174.230;252.81783;252.69310;13.7494;13.7494;1505.48;1505.48;0.626;2.838;38;0.0000e+00
7147;209.889420;297.730;122.980;13.7324;13.7332;0.0008;4.240252;4.240588;0.000439;4.6196;0.5270;87.6561;0.0783;-0.0161;1.2812;25.62;0.2353;1.8410;1.8408;2.2541;2.2538;0.5899;6.1035e-02;2.7460e-03;0.0000;2.2228e+03;1;40.09802;-70.88092;122.000;35.6303;35.6327;26.7344;26.7361;173.285;173.291;252.99725;252.87469;13.7148;13.7156;1505.38;1505.39;0.498;2.852;50;0.0000e+00
7198;209.889450;299.856;123.988;13.7124;13.7126;0.0001;4.238183;4.238420;0.000332;4.6190;0.5275;87.6450;0.0779;-0.0184;1.2306;24.61;0.2218;1.8365;1.8362;2.2503;2.2500;0.6104;5.6456e-02;2.5343e-03;0.0000;2.2277e+03;1;40.09802;-70.88092;123.000;35.6290;35.6311;26.7376;26.7392;172.889;173.837;253.10088;252.97957;13.6947;13.6948;1505.33;1505.34;0.509;2.865;47;0.0000e+00
7248;209.889465;301.948;124.996;13.6978;13.6968;-0.0010;4.236693;4.236871;0.000192;4.6186;0.5279;87.6359;0.0790;-0.0123;1.1761;23.52;0.2010;1.8293;1.8291;2.2441;2.2438;0.5875;4.9692e-02;2.2466e-03;0.0000;2.2117e+03;1;40.09802;-70.88092;124.000;35.6282;35.6308;26.7400;26.7423;171.608;172.419;253.17680;253.05643;13.6799;13.6789;1505.30;1505.30;0.434;2.879;57;0.0000e+00
7300;209.889496;304.131;126.005;13.6647;13.6669;0.0022;4.233308;4.233696;0.000668;4.6174;0.5289;87.6135;0.0776;-0.0202;1.1310;22.62;0.1763;1.8200;1.8198;2.2306;2.2303;0.5692;4.2111e-02;1.8929e-03;0.0000;2.2251e+03;1;40.09802;-70.88092;125.000;35.6267;35.6282;26.7458;26.7465;170.357;170.976;253.34770;253.22942;13.6467;13.6490;1505.21;1505.22;0.550;2.892;43;0.0000e+00
7342;209.889511;305.887;127.013;13.6090;13.6115;0.0025;4.227406;4.227822;0.000569;4.6156;0.5306;87.5780;0.0785;-0.0150;1.0859;21.72;0.1635;1.8105;1.8104;2.2185;2.2181;0.5542;3.8320e-02;1.7204e-03;0.0000;2.2277e+03;1;40.09802;-70.88092;126.000;35.6225;35.6241;26.7542;26.7549;169.365;170.196;253.63870;253.52397;13.5909;13.5934;1505.04;1505.05;1.689;2.905;42;0.0000e+00
7371;209.889526;307.064;128.021;13.5802;13.5830;0.0028;4.224378;4.224829;0.000688;4.6154;0.5307;87.5741;0.0754;-0.0334;1.0419;20.84;0.1639;1.8058;1.8056;2.2123;2.2119;0.5417;3.8407e-02;1.7346e-03;0.0000;2.2141e+03;1;40.09802;-70.88092;127.000;35.6204;35.6220;26.7586;26.7593;169.213;169.968;253.78957;253.67667;13.5620;13.5648;1504.96;1504.97;58.239;2.919;8;0.0000e+00
7372;209.889526;307.117;129.030;13.5760;13.5785;0.0025;4.223988;4.224341;0.000612;4.6150;0.5311;87.5672;0.0757;-0.0318;1.0406;20.81;0.1632;1.8051;1.8049;2.2125;2.2121;0.6402;3.8207e-02;1.7256e-03;0.0000;2.2141e+03;1;40.09802;-70.88092;128.000;35.6202;35.6212;26.7593;26.7596;169.226;170.005;253.81143;253.69882;13.5576;13.5602;1504.96;1504.97;176.438;2.932;3;0.0000e+00
7374;209.889526;307.201;130.038;13.5720;13.5760;0.0039;4.223586;4.224186;0.000660;4.6153;0.5307;87.5740;0.0757;-0.0318;1.0403;20.81;0.1591;1.8047;1.8045;2.2125;2.2120;0.6590;3.7024e-02;1.6734e-03;0.0000;2.2125e+03;1;40.09802;-70.88092;129.000;35.6197;35.6217;26.7598;26.7605;169.260;170.036;253.83252;253.72015;13.5536;13.5575;1504.96;1504.98;230.054;2.945;1;0.0000e+00
7375;209.889526;307.255;131.047;13.5696;13.5741;0.0045;4.223313;4.223883;0.000896;4.6154;0.5307;87.5747;0.0757;-0.0318;1.0403;20.81;0.1587;1.8046;1.8045;2.2125;2.2120;0.6592;3.6904e-02;1.6681e-03;0.0000;2.2123e+03;1;40.09802;-70.88092;130.000;35.6189;35.6201;26.7597;26.7597;169.303;170.074;253.84625;253.73404;13.5510;13.5554;1504.97;1504.99;247.415;2.958;1;0.0000e+00
7376;209.889526;307.293;132.055;13.5681;13.5722;0.0041;4.223178;4.223630;0.000963;4.6166;0.5296;87.5988;0.0757;-0.0318;1.0365;20.73;0.1575;1.8046;1.8045;2.2125;2.2120;0.6593;3.6544e-02;1.6518e-03;0.0000;2.2123e+03;1;40.09802;-70.88092;131.000;35.6186;35.6191;26.7599;26.7593;169.326;170.112;253.85454;253.74240;13.5493;13.5534;1504.98;1505.00;250.744;2.972;1;0.0000e+00
7377;209.889526;307.322;133.063;13.5670;13.5707;0.0037;4.223072;4.223498;0.000832;4.6148;0.5312;87.5637;0.0757;-0.0318;1.0348;20.70;0.1575;1.8046;1.8045;2.2125;2.2120;0.6593;3.6553e-02;1.6523e-03;0.0000;2.2123e+03;1;40.09802;-70.88092;132.000;35.6182;35.6188;26.7598;26.7595;169.364;170.148;253.86073;253.74867;13.5481;13.5518;1504.99;1505.01;250.226;2.985;1;0.0000e+00
7366;209.550522;306.879;135.080;13.5438;13.5467;0.0029;4.216118;4.216463;0.000623;4.6091;0.5288;87.4567;0.0756;-0.0317;1.0325;20.65;0.1560;1.8029;1.8028;2.2089;2.2085;0.6583;3.6145e-02;1.6338e-03;0.0000;2.2088e+03;1;40.03325;-70.76643;134.000;35.5597;35.5602;26.7161;26.7159;169.328;169.938;253.45898;253.34718;13.5246;13.5275;1502.60;1502.61;245.341;3.009;1;0.0000e+00
7398;210.424957;308.201;138.105;13.5997;13.6015;0.0018;4.233612;4.233941;0.000562;4.6272;0.5321;87.7981;0.0759;-0.0319;1.0368;20.74;0.1555;1.8092;1.8091;2.2169;2.2164;0.6610;3.5947e-02;1.6248e-03;0.0000;2.2180e+03;1;40.20031;-71.06174;137.000;35.7067;35.7081;26.8267;26.8274;169.935;170.590;254.52242;254.41016;13.5801;13.5819;1508.90;1508.91;239.139;3.054;1;0.0000e+00
7387;210.091461;307.754;141.130;13.5774;13.5785;0.0011;4.226882;4.227059;0.000421;4.6198;0.5312;87.6590;0.0758;-0.0318;1.0352;20.70;0.1540;1.8052;1.8050;2.2134;2.2129;0.6600;3.5542e-02;1.6065e-03;0.0000;2.2145e+03;1;40.13660;-70.94912;140.000;35.6492;35.6498;26.7837;26.7840;169.602;170.406;254.12418;254.01213;13.5574;13.5585;1506.56;1506.57;229.375;3.092;1;0.0000e+00
7375;209.730072;307.266;145.164;13.5532;13.5541;0.0009;4.219524;4.219690;0.000408;4.6131;0.5292;87.5316;0.0756;-0.0318;1.0334;20.67;0.1537;1.8033;1.8031;2.2108;2.2104;0.6588;3.5481e-02;1.6050e-03;0.0000;2.2090e+03;1;40.06755;-70.82707;144.000;35.5860;35.5868;26.7365;26.7370;169.595;170.345;253.69464;253.58284;13.5326;13.5335;1504.04;1504.04;217.974;3.144;1;0.0000e+00
7396;210.289581;308.128;151.215;13.5896;13.5895;-0.0001;4.230723;4.230882;0.000275;4.6230;0.5328;87.7181;0.0758;-0.0318;1.0349;20.70;0.1529;1.8081;1.8079;2.2154;2.2150;0.6606;3.5229e-02;1.5936e-03;0.0000;2.2148e+03;1;40.17445;-71.01602;150.000;35.6778;35.6794;26.8056;26.8068;170.201;170.818;254.37604;254.26389;13.5681;13.5680;1508.14;1508.14;206.279;3.227;1;0.0000e+00
7377;209.727371;307.346;158.274;13.5529;13.5530;0.0001;4.219408;4.219557;0.000217;4.6106;0.5314;87.4836;0.0756;-0.0318;1.0309;20.62;0.1525;1.8032;1.8031;2.2095;2.2091;0.6601;3.5134e-02;1.5893e-03;0.0000;2.2089e+03;1;40.06704;-70.82616;157.000;35.5795;35.5808;26.7320;26.7330;169.942;170.532;253.70282;253.59096;13.5304;13.5305;1504.23;1504.23;192.548;3.318;1;0.0000e+00
7388;210.000504;307.788;168.360;13.5705;13.5701;-0.0005;4.224877;4.225053;0.000179;4.6215;0.5278;87.6915;0.0794;-0.0098;1.0323;20.65;0.1515;1.8056;1.8054;2.2136;2.2132;0.6597;3.4834e-02;1.5758e-03;0.0000;2.2118e+03;1;40.11922;-70.91840;167.000;35.6215;35.6236;26.7637;26.7654;170.398;171.104;254.04100;253.92894;13.5466;13.5461;1506.34;1506.34;178.893;3.454;1;0.0000e+00
7391;210.061234;307.918;181.471;13.5740;13.5734;-0.0006;4.226060;4.226178;0.000219;4.6228;0.5279;87.7168;0.0807;-0.0025;1.0326;20.65;0.1442;1.8049;1.8047;2.2130;2.2126;0.6599;3.2790e-02;1.4844e-03;0.0000;2.2107e+03;1;40.13083;-70.93891;180.000;35.6263;35.6280;26.7676;26.7691;170.577;171.330;254.12648;254.01437;13.5482;13.5476;1506.99;1506.99;164.501;3.630;1;0.0000e+00
7387;209.931046;307.769;198.618;13.5659;13.5649;-0.0010;4.223464;4.223505;0.000199;4.6163;0.5308;87.5920;0.0794;-0.0098;1.0320;20.64;0.1404;1.8050;1.8048;2.2117;2.2112;0.6595;3.1756e-02;1.4376e-03;0.0000;2.2094e+03;1;40.10595;-70.89494;197.000;35.5968;35.5981;26.7458;26.7470;171.018;171.617;253.98019;253.86807;13.5377;13.5367;1506.33;1506.33;149.559;3.860;1;0.0000e+00
7401;210.292068;308.340;221.819;13.5885;13.5877;-0.0009;4.230660;4.230712;0.000137;4.6242;0.5317;87.7427;0.0783;-0.0172;1.0325;20.65;0.1407;1.8081;1.8080;2.2155;2.2151;0.6606;3.1811e-02;1.4401e-03;0.0000;2.2132e+03;1;40.17492;-71.01685;220.000;35.6484;35.6497;26.7851;26.7863;171.792;172.412;254.43744;254.32506;13.5570;13.5561;1509.29;1509.28;134.646;4.178;1;0.0000e+00
7374;209.484344;307.197;251.078;13.5358;13.5348;-0.0010;4.214351;4.214422;0.000166;4.6053;0.5308;87.3822;0.0780;-0.0171;1.0249;20.50;0.1511;1.7999;1.7998;2.2070;2.2065;0.6581;3.4749e-02;1.5731e-03;0.0000;2.2047e+03;1;40.02061;-70.74409;249.000;35.4987;35.5003;26.6733;26.6748;171.644;172.413;253.48521;253.37318;13.5001;13.4990;1503.97;1503.97;118.787;4.577;1;0.0000e+00
7389;209.876801;307.815;291.439;13.5604;13.5594;-0.0010;4.222126;4.222210;0.000221;4.6139;0.5318;87.5460;0.0781;-0.0171;1.0244;20.49;0.1587;1.8033;1.8032;2.2111;2.2107;0.6593;3.6902e-02;1.6706e-03;0.0000;2.2088e+03;1;40.09558;-70.87662;289.000;35.5480;35.5498;26.7114;26.7129;172.814;173.623;253.99440;253.88203;13.5188;13.5178;1507.42;1507.42;103.467;5.142;1;0.0000e+00
7384;209.712479;307.615;343.922;13.5487;13.5482;-0.0005;4.218733;4.218825;0.000274;4.6103;0.5313;87.4774;0.0781;-0.0171;1.0236;20.47;0.1598;1.8019;1.8017;2.2094;2.2089;0.6588;3.7224e-02;1.6851e-03;0.0000;2.2071e+03;1;40.06419;-70.82113;341.000;35.4983;35.4996;26.6753;26.6764;173.853;174.666;253.83936;253.72690;13.4996;13.4991;1507.09;1507.09;87.726;5.889;1;0.0000e+00
7384;209.688995;307.622;413.583;13.5466;13.5461;-0.0004;4.218247;4.218338;0.000158;4.6098;0.5313;87.4676;0.0781;-0.0171;1.0234;20.47;0.1561;1.8017;1.8015;2.2079;2.2075;0.6587;3.6169e-02;1.6374e-03;0.0000;2.2068e+03;1;40.05971;-70.81319;410.000;35.4657;35.4670;26.6524;26.6535;175.415;176.102;253.86438;253.75168;13.4873;13.4869;1508.04;1508.04;71.963;6.905;1;0.0000e+00
7396;209.995544;308.114;506.499;13.5660;13.5660;-0.0000;4.224329;4.224507;0.000180;4.6177;0.5310;87.6190;0.0782;-0.0171;1.0249;20.50;0.1539;1.8043;1.8042;2.2111;2.2107;0.6597;3.5526e-02;1.6083e-03;0.0000;2.2101e+03;1;40.11827;-70.91672;502.000;35.4789;35.4806;26.6643;26.6656;177.766;178.470;254.30521;254.19199;13.4933;13.4933;1511.72;1511.72;56.223;8.304;1;0.0000e+00
7399;210.057510;308.246;628.768;13.5700;13.5697;-0.0003;4.225551;4.227661;0.000207;4.6166;0.5333;87.5978;0.0782;-0.0171;1.0252;20.50;0.1540;1.8061;1.8059;2.2118;2.2114;0.6599;3.5536e-02;1.6088e-03;0.0000;2.2107e+03;1;40.13011;-70.93764;623.000;35.4391;35.4591;26.6369;26.6525;180.797;181.305;254.46858;254.35480;13.4794;13.4791;1514.13;1514.15;40.340;10.219;1;0.0000e+00
7393;209.863678;308.004;789.546;13.5571;13.5578;0.0007;4.221626;4.222536;0.000233;4.6124;0.5328;87.5170;0.0781;-0.0171;1.0194;20.39;0.1428;1.8032;1.8030;2.2097;2.2093;0.6568;3.2420e-02;1.4677e-03;0.0000;2.2087e+03;1;40.09308;-70.87218;782.000;35.3411;35.3490;26.5668;26.5728;184.254;184.938;254.35020;254.23587;13.4428;13.4434;1515.33;1515.34;24.385;12.864;1;0.0000e+00
7396;209.906189;308.108;881.618;13.5597;13.5604;0.0007;4.224974;4.222780;0.000274;4.6158;0.5308;87.5817;0.0782;-0.0171;1.0160;20.32;0.1294;1.8036;1.8034;2.2102;2.2098;0.6203;2.8762e-02;1.3021e-03;0.0000;2.2091e+03;1;40.10120;-70.88654;873.000;35.3349;35.3138;26.5647;26.5482;186.455;187.181;254.42554;254.31105;13.4317;13.4323;1517.14;1517.12;8.451;14.436;1;0.0000e+00
