Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
6505;209.063995;271.019;117.939;12.7730;12.7726;-0.0004;4.116937;4.117045;0.000118;4.4473;0.6419;85.1729;0.0896;0.0516;0.5398;10.80;0.0052;1.8638;1.8636;2.2933;2.2931;0.5827;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22350;-70.87836;117.000;35.3567;35.3581;26.7181;26.7193;180.629;181.567;258.45367;258.39191;12.7569;12.7565;1501.81;1501.81;0.686;2.853;34;0.0000e+00
6547;209.064011;272.746;118.948;12.7698;12.7688;-0.0010;4.116754;4.116816;0.000069;4.4363;0.6520;84.9593;0.0897;0.0520;0.4693;9.39;0.0051;1.8620;1.8618;2.2932;2.2930;0.5667;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22348;-70.87834;118.000;35.3575;35.3590;26.7194;26.7207;180.412;181.723;258.46896;258.40741;12.7536;12.7527;1501.82;1501.81;0.484;2.867;53;0.0000e+00
6604;209.064041;275.132;119.956;12.7694;12.7684;-0.0010;4.116772;4.116840;0.000067;4.4363;0.6520;84.9598;0.0886;0.0458;0.4094;8.19;0.0052;1.8610;1.8608;2.2937;2.2935;0.5512;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22348;-70.87834;119.000;35.3576;35.3592;26.7196;26.7210;180.475;181.704;258.47092;258.40939;12.7531;12.7521;1501.83;1501.83;0.432;2.881;56;0.0000e+00
6653;209.064072;277.157;120.964;12.7694;12.7684;-0.0010;4.116820;4.116885;0.000066;4.4352;0.6530;84.9385;0.0901;0.0548;0.3677;7.35;0.0051;1.8608;1.8606;2.2903;2.2901;0.5495;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22348;-70.87834;120.000;35.3576;35.3592;26.7196;26.7210;180.486;181.326;258.47073;258.40921;12.7530;12.7520;1501.85;1501.85;0.556;2.894;42;0.0000e+00
6708;209.064087;279.440;121.973;12.7693;12.7684;-0.0008;4.116861;4.116940;0.000080;4.4331;0.6549;84.8968;0.0907;0.0581;0.3092;6.18;0.0052;1.8598;1.8596;2.2916;2.2914;0.5622;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22346;-70.87833;121.000;35.3577;35.3593;26.7197;26.7211;180.370;181.673;258.47134;258.40982;12.7527;12.7519;1501.86;1501.86;0.384;2.908;65;0.0000e+00
6757;209.064117;281.502;122.981;12.7697;12.7685;-0.0012;4.116946;4.116996;0.000049;4.4319;0.6560;84.8740;0.0898;0.0526;0.2665;5.33;0.0054;1.8608;1.8606;2.2915;2.2913;0.5702;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22346;-70.87832;122.000;35.3577;35.3593;26.7197;26.7211;180.642;181.814;258.46930;258.40778;12.7529;12.7518;1501.88;1501.88;0.633;2.921;37;0.0000e+00
6811;209.064148;283.734;123.989;12.7691;12.7682;-0.0008;4.116942;4.117022;0.000078;4.4282;0.6594;84.8020;0.0894;0.0502;0.2058;4.12;0.0055;1.8602;1.8600;2.2932;2.2930;0.5710;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22344;-70.87832;123.000;35.3578;35.3594;26.7199;26.7213;180.404;181.820;258.47232;258.41083;12.7522;12.7514;1501.90;1501.90;0.335;2.935;86;0.0000e+00
6890;209.064178;287.022;124.998;12.7689;12.7680;-0.0010;4.116976;4.117043;0.000066;4.4246;0.6627;84.7320;0.0889;0.0477;0.1528;3.06;0.0058;1.8586;1.8584;2.2907;2.2905;0.5482;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22344;-70.87831;124.000;35.3578;35.3594;26.7200;26.7214;180.207;181.578;258.47290;258.41141;12.7519;12.7510;1501.91;1501.91;0.378;2.949;61;0.0000e+00
7701;209.064575;320.850;126.006;12.7686;12.7678;-0.0009;4.116976;4.117031;0.000055;4.4234;0.6638;84.7088;0.0904;0.0565;0.0903;1.81;0.0058;1.8573;1.8572;2.2829;2.2827;0.5772;1.0538e-06;6.1970e-05;0.0000;1.7005e+00;1;40.22333;-70.87820;125.000;35.3577;35.3590;26.7200;26.7212;180.167;180.804;258.47482;258.41336;12.7515;12.7506;1501.93;1501.93;-0.020;2.985;1066;0.0000e+00
8854;209.065125;368.874;127.015;12.7678;12.7669;-0.0009;4.116934;4.116963;0.000029;4.4193;0.6676;84.6290;0.0909;0.0594;0.0347;0.69;0.0060;1.8560;1.8559;2.2663;2.2661;0.5596;2.7895e-06;1.6404e-04;0.0000;1.7005e+00;1;40.22320;-70.87807;126.000;35.3576;35.3588;26.7201;26.7212;180.021;179.046;258.47934;258.41794;12.7505;12.7496;1501.94;1501.94;0.024;3.036;456;0.0000e+00
